Expense_ID,Date,Department,Expense_Type,Vendor,Budget,Actual_Expense,Payment_Mode
EXP117233,8/25/2024,Finance,Utilities,Data Corp,64407,60188,Cash
EXP110054,2/4/2024,Finance,Software,CloudNet,262686,338316,UPI
EXP103784,8/31/2024,Sales,Utilities,Tech Solutions,258003,255708,Credit Card
EXP123715,8/25/2024,Operation,Office Supplies,CloudNet,216588,276930,UPI
EXP103525,1/28/2025,Finance,Software,Global Systems,229200,214390,Cash
EXP116050,5/3/2024,Operation,Utilities,Urban Services,67982,58064,Cash
EXP119547,4/23/2025,Finance,Consulting,Data Corp,25923,23581,Credit Card
EXP107870,1/9/2024,Operation,Utilities,Tech Solutions,126338,94267,Bank Transfer
EXP107285,11/15/2024,Finance,Office Supplies,Prime Vendors,71702,77163,UPI
EXP120727,4/10/2024,Finance,Training,Urban Services,36668,39274,Credit Card
EXP111481,11/17/2024,Finance,Software,Data Corp,285617,231852,Credit Card
EXP115341,3/12/2024,Administration,Software,CloudNet,85888,67607,Cash
EXP118738,11/15/2024,Finance,Travel,Star Traders,239782,304060,Bank Transfer
EXP110011,4/2/2024,IT,Marketing Campaign,CloudNet,257998,358490,Cash
EXP106279,8/16/2024,IT,Software,Quick Supplies,23820,28276,Cash
EXP121875,10/20/2024,Operation,Consulting,Global Systems,290658,336536,Cash
EXP119339,8/28/2024,HR,Office Supplies,Tech Solutions,201644,185450,UPI
EXP116274,3/3/2025,Administration,Maintenance,Bright Media,204265,291063,UPI
EXP111389,11/25/2024,HR,Software,Quick Supplies,124030,132694,Credit Card
EXP114344,3/11/2025,IT,Consulting,ABC Pvt Ltd,21926,32026,Bank Transfer
EXP100243,3/2/2025,HR,Salary,CloudNet,140596,123701,Credit Card
EXP102714,1/14/2024,Sales,Training,Tech Solutions,239199,135601,Credit Card
EXP120938,4/16/2024,Finance,Marketing Campaign,Prime Vendors,195416,161909,UPI
EXP117882,1/1/2024,Marketing,Salary,Data Corp,204108,257837,Cash
EXP120516,3/28/2024,HR,Office Supplies,Data Corp,281830,401056,Credit Card
EXP122213,1/19/2025,IT,Marketing Campaign,Bright Media,281063,366012,UPI
EXP121451,3/7/2025,IT,Utilities,Global Systems,90411,123201,Credit Card
EXP105135,3/8/2025,Administration,Training,Data Corp,39396,44142,Bank Transfer
EXP122243,3/15/2025,Administration,Salary,Prime Vendors,211196,124468,UPI
EXP102009,5/3/2024,HR,Travel,Bright Media,141081,205026,Bank Transfer
EXP123390,7/5/2024,IT,Training,Bright Media,47107,58257,Credit Card
EXP120334,2/1/2024,HR,Internet,Prime Vendors,251392,288317,Credit Card
EXP124910,4/5/2024,IT,Marketing Campaign,Bright Media,87989,98443,Cash
EXP113974,1/5/2025,Operation,Travel,ABC Pvt Ltd,228930,136239,UPI
EXP111403,11/20/2024,Operation,Maintenance,Data Corp,55980,74371,Credit Card
EXP115181,8/3/2024,Operation,Internet,Star Traders,37836,31534,Cash
EXP121318,6/19/2024,HR,Maintenance,Data Corp,113583,102038,Credit Card
EXP117711,2/2/2024,Operation,Office Supplies,Global Systems,112167,128178,Cash
EXP122404,7/12/2024,Operation,Consulting,Global Systems,299159,319339,Bank Transfer
EXP102916,6/22/2024,Finance,Marketing Campaign,Global Systems,190809,95414,UPI
EXP111808,2/28/2024,Administration,Internet,Tech Solutions,119939,106452,Credit Card
EXP114676,2/2/2024,Sales,Maintenance,Urban Services,262160,283643,Cash
EXP100733,10/1/2024,Operation,Salary,ABC Pvt Ltd,59489,79737,Credit Card
EXP103876,1/13/2025,Sales,Maintenance,CloudNet,177837,236958,Credit Card
EXP117767,4/4/2025,Finance,Maintenance,Bright Media,141936,119135,Cash
EXP115237,7/25/2024,IT,Travel,Global Systems,252010,288407,Cash
EXP107536,1/4/2025,IT,Maintenance,Global Systems,218743,222110,UPI
EXP121907,6/21/2024,Administration,Office Supplies,Tech Solutions,267020,284315,Cash
EXP117739,5/12/2024,Marketing,Utilities,Prime Vendors,250199,234025,Credit Card
EXP106646,7/3/2024,Administration,Office Supplies,Tech Solutions,137810,119698,UPI
EXP106612,4/23/2024,Marketing,Consulting,Quick Supplies,228892,156980,Bank Transfer
EXP102904,6/5/2024,Administration,Salary,Bright Media,140845,180766,UPI
EXP123613,4/17/2025,Marketing,Marketing Campaign,Star Traders,40422,23739,UPI
EXP110354,9/4/2025,Marketing,Utilities,Data Corp,33205,45809,Credit Card
EXP106161,5/31/2024,Sales,Internet,Urban Services,164663,184084,UPI
EXP123253,7/1/2024,HR,Utilities,Bright Media,169044,241661,UPI
EXP120725,6/12/2024,Operation,Travel,Global Systems,294046,337596,UPI
EXP104843,12/31/2024,HR,Consulting,CloudNet,272629,259784,Bank Transfer
EXP106223,4/1/2025,Administration,Training,Star Traders,100406,50490,Bank Transfer
EXP114370,3/12/2024,Sales,Salary,Bright Media,297734,359262,Bank Transfer
EXP105549,3/3/2024,Sales,Training,Quick Supplies,52773,49865,Bank Transfer
EXP104605,8/11/2024,Marketing,Training,Bright Media,126737,123845,UPI
EXP110815,3/30/2024,Sales,Office Supplies,Data Corp,118459,74728,UPI
EXP112351,11/22/2024,Administration,Software,Quick Supplies,202120,260706,Bank Transfer
EXP124600,3/27/2024,Finance,Marketing Campaign,Bright Media,293460,154197,Credit Card
EXP112064,5/23/2024,Finance,Office Supplies,Data Corp,195969,107584,UPI
EXP124936,2/26/2025,Administration,Travel,Star Traders,176861,136577,Cash
EXP119545,4/18/2025,Marketing,Salary,Star Traders,206229,159718,Cash
EXP105117,9/15/2024,Finance,Consulting,Urban Services,81682,103108,Bank Transfer
EXP108607,2/23/2025,Marketing,Consulting,Global Systems,67296,61204,UPI
EXP104704,6/8/2024,Marketing,Maintenance,Prime Vendors,276947,288317,Bank Transfer
EXP107658,11/21/2024,Administration,Office Supplies,Star Traders,247450,131231,UPI
EXP101347,8/29/2024,Administration,Training,Urban Services,139917,200479,Cash
EXP121155,7/9/2024,Sales,Consulting,Bright Media,170779,104385,Bank Transfer
EXP110422,1/21/2025,Administration,Salary,ABC Pvt Ltd,182366,217574,Credit Card
EXP111160,7/27/2024,Administration,Utilities,Data Corp,245852,271848,Cash
EXP103023,9/9/2024,Sales,Salary,Quick Supplies,153423,188638,UPI
EXP105689,10/1/2024,Finance,Training,CloudNet,227376,202566,Bank Transfer
EXP123488,10/6/2024,Marketing,Office Supplies,Tech Solutions,36801,44873,Bank Transfer
EXP124629,5/25/2024,IT,Consulting,CloudNet,73852,54459,Credit Card
EXP111503,3/31/2024,HR,Utilities,Bright Media,282848,197393,Credit Card
EXP109014,10/24/2024,Finance,Utilities,ABC Pvt Ltd,211030,247486,UPI
EXP100052,9/23/2024,HR,Internet,Urban Services,165391,209354,UPI
EXP104282,12/23/2024,IT,Travel,ABC Pvt Ltd,253467,151612,Cash
EXP104211,6/14/2024,Sales,Office Supplies,ABC Pvt Ltd,260957,161890,Credit Card
EXP120941,2/12/2025,Administration,Software,Bright Media,209529,215222,Bank Transfer
EXP107757,4/19/2024,IT,Software,ABC Pvt Ltd,297508,196551,Cash
EXP116229,4/13/2024,Administration,Travel,ABC Pvt Ltd,214417,289816,UPI
EXP124749,7/22/2024,Administration,Office Supplies,Prime Vendors,25586,24768,Bank Transfer
EXP115962,2/13/2024,IT,Salary,Global Systems,186226,195426,UPI
EXP101729,8/28/2024,Administration,Salary,Urban Services,32197,37627,UPI
EXP118089,5/2/2024,HR,Internet,Urban Services,93521,55432,UPI
EXP118355,5/17/2024,Administration,Salary,Data Corp,39236,44552,UPI
EXP101921,8/30/2024,Finance,Consulting,CloudNet,270800,323321,UPI
EXP109763,7/18/2024,Finance,Office Supplies,Quick Supplies,57111,62601,Cash
EXP111731,1/30/2025,HR,Utilities,Bright Media,60098,83584,Credit Card
EXP114575,7/4/2024,Marketing,Software,Star Traders,236699,299627,UPI
EXP102308,1/27/2024,Operation,Marketing Campaign,Global Systems,82109,99206,UPI
EXP120023,3/30/2025,Marketing,Internet,Data Corp,75353,62091,Cash
EXP113710,12/16/2024,Marketing,Utilities,CloudNet,199591,180686,Credit Card
EXP107643,9/10/2024,Operation,Utilities,Global Systems,259633,280095,Bank Transfer
EXP123778,6/8/2024,Administration,Maintenance,Urban Services,245395,268967,Credit Card
EXP113115,10/11/2024,IT,Salary,Prime Vendors,136823,194852,Bank Transfer
EXP123757,2/4/2024,Operation,Internet,Quick Supplies,299978,301001,Cash
EXP120658,5/27/2024,Sales,Consulting,Global Systems,262396,175486,Cash
EXP100280,6/27/2024,IT,Software,Prime Vendors,225806,245452,Cash
EXP119664,1/4/2025,Finance,Internet,Global Systems,284031,280852,UPI
EXP113407,6/1/2024,IT,Software,ABC Pvt Ltd,23693,29247,UPI
EXP110574,1/2/2025,Sales,Office Supplies,Data Corp,161751,93782,Credit Card
EXP108925,12/3/2024,Administration,Consulting,Prime Vendors,288334,409287,Cash
EXP119756,3/24/2025,Finance,Consulting,Bright Media,195229,199222,Bank Transfer
EXP124757,1/15/2025,Sales,Training,Prime Vendors,190000,223662,Cash
EXP114386,5/26/2024,Administration,Marketing Campaign,Bright Media,198052,109827,Cash
EXP119346,12/6/2024,Marketing,Salary,Tech Solutions,228070,139200,UPI
EXP112883,2/3/2025,HR,Software,Bright Media,257644,275439,Cash
EXP117295,3/25/2024,Operation,Marketing Campaign,Data Corp,120595,179397,Bank Transfer
EXP110841,8/2/2024,Administration,Salary,ABC Pvt Ltd,271149,239463,Bank Transfer
EXP105496,10/29/2024,Marketing,Utilities,Data Corp,236063,314790,Credit Card
EXP111462,6/21/2024,HR,Salary,Global Systems,93985,106797,UPI
EXP111436,1/11/2024,Finance,Software,Data Corp,29802,30704,Cash
EXP113459,4/6/2025,Finance,Internet,Quick Supplies,36790,26353,Credit Card
EXP100536,8/19/2024,Administration,Travel,ABC Pvt Ltd,153215,131766,Cash
EXP119379,2/24/2025,Marketing,Training,Data Corp,132420,198314,UPI
EXP108247,5/12/2025,Sales,Office Supplies,CloudNet,60615,42880,Cash
EXP101968,7/23/2024,Sales,Marketing Campaign,CloudNet,46099,25970,Cash
EXP114702,1/5/2025,Administration,Marketing Campaign,Bright Media,260504,177588,Cash
EXP108246,3/27/2025,Operation,Maintenance,Tech Solutions,27901,35182,Cash
EXP100034,10/25/2024,Marketing,Travel,Bright Media,38889,51901,Cash
EXP124435,7/1/2024,Finance,Utilities,Data Corp,252576,314193,Cash
EXP105915,5/31/2024,Sales,Utilities,Star Traders,102477,90918,Cash
EXP103953,11/26/2024,Finance,Consulting,Data Corp,55712,72676,Bank Transfer
EXP112170,4/14/2025,Administration,Training,ABC Pvt Ltd,252490,316447,Cash
EXP120805,6/5/2024,Sales,Travel,Quick Supplies,252936,173326,UPI
EXP108882,6/1/2024,Finance,Consulting,Star Traders,151299,104776,Bank Transfer
EXP103111,1/20/2025,HR,Travel,Global Systems,196977,276556,Bank Transfer
EXP101475,3/22/2024,Sales,Maintenance,Tech Solutions,73214,95349,Credit Card
EXP114353,7/13/2024,Sales,Marketing Campaign,Urban Services,82939,114033,UPI
EXP100626,9/27/2024,Administration,Software,Tech Solutions,274236,186702,Bank Transfer
EXP105284,7/21/2024,HR,Software,Urban Services,108770,99863,Credit Card
EXP101056,4/1/2024,HR,Salary,Data Corp,205266,120948,Credit Card
EXP115919,6/10/2024,Sales,Travel,Quick Supplies,165380,165448,Credit Card
EXP107891,8/22/2024,Finance,Internet,Star Traders,117766,97193,Cash
EXP117145,3/29/2025,Operation,Consulting,Global Systems,101716,96490,UPI
EXP102981,10/18/2024,Sales,Office Supplies,Prime Vendors,108336,157167,Cash
EXP102434,12/13/2024,Sales,Consulting,Global Systems,162123,188601,UPI
EXP123363,11/20/2024,Operation,Travel,Prime Vendors,105451,134629,UPI
EXP118057,9/2/2024,Administration,Maintenance,Urban Services,199154,242506,UPI
EXP100032,5/8/2024,Sales,Salary,Star Traders,158403,159259,UPI
EXP109620,9/29/2024,HR,Software,CloudNet,177473,228071,UPI
EXP117528,3/24/2024,Sales,Office Supplies,Quick Supplies,148701,118512,Bank Transfer
EXP121120,1/24/2024,Operation,Maintenance,Quick Supplies,26628,23148,Bank Transfer
EXP108048,1/28/2024,Operation,Marketing Campaign,Tech Solutions,46210,61428,UPI
EXP119227,8/30/2024,Marketing,Consulting,CloudNet,207340,301840,Cash
EXP120495,1/13/2025,Operation,Training,Star Traders,133954,120550,UPI
EXP102533,11/2/2024,Sales,Marketing Campaign,Global Systems,165645,222314,UPI
EXP107563,12/4/2024,Operation,Office Supplies,Quick Supplies,215596,163114,Credit Card
EXP112893,2/13/2025,Marketing,Internet,ABC Pvt Ltd,261708,280778,Cash
EXP108505,2/15/2024,IT,Software,Bright Media,270736,392860,UPI
EXP123426,7/6/2024,Administration,Travel,Quick Supplies,125832,124635,Credit Card
EXP112163,2/24/2024,Sales,Travel,Global Systems,224858,311074,UPI
EXP117554,3/1/2024,Operation,Training,Urban Services,96182,73752,Bank Transfer
EXP118688,2/27/2024,HR,Software,Prime Vendors,40921,21920,Cash
EXP104672,5/12/2024,Finance,Consulting,Quick Supplies,291116,290754,Credit Card
EXP104438,5/23/2024,Administration,Salary,Bright Media,84472,77811,UPI
EXP121576,4/18/2024,Finance,Salary,Global Systems,46989,69275,Credit Card
EXP123424,1/5/2024,Operation,Maintenance,Star Traders,93250,65186,UPI
EXP110029,9/16/2024,Sales,Maintenance,Quick Supplies,211968,226672,Bank Transfer
EXP104814,2/3/2024,Administration,Internet,Urban Services,94914,86756,Credit Card
EXP103949,1/17/2025,Operation,Consulting,Data Corp,222434,279766,Bank Transfer
EXP118526,12/18/2024,Operation,Marketing Campaign,Prime Vendors,201571,188972,Credit Card
EXP101675,5/1/2024,IT,Marketing Campaign,Prime Vendors,118330,117460,Bank Transfer
EXP114773,5/6/2025,Operation,Internet,Global Systems,156190,118161,Credit Card
EXP102061,4/7/2024,Operation,Travel,Bright Media,138929,166619,Cash
EXP104119,3/4/2025,Administration,Travel,Urban Services,187867,262313,Bank Transfer
EXP120345,1/2/2024,Marketing,Utilities,Tech Solutions,73478,60645,Credit Card
EXP120716,12/27/2024,Administration,Travel,Data Corp,248492,298190,UPI
EXP111812,1/4/2025,Sales,Internet,Star Traders,70174,67983,UPI
EXP121112,10/22/2024,HR,Software,CloudNet,51771,37212,Credit Card
EXP107949,9/3/2024,IT,Maintenance,Quick Supplies,247373,271154,Bank Transfer
EXP116176,1/22/2024,IT,Utilities,Data Corp,72849,69250,Credit Card
EXP122980,3/31/2024,Finance,Utilities,ABC Pvt Ltd,140394,114054,UPI
EXP104774,2/17/2024,Operation,Office Supplies,Quick Supplies,275927,237457,Cash
EXP124881,1/9/2025,Operation,Marketing Campaign,Quick Supplies,61957,65316,Bank Transfer
EXP104186,10/10/2024,Finance,Internet,Quick Supplies,157166,209695,Credit Card
EXP122405,3/24/2025,Administration,Travel,Prime Vendors,234703,195482,Bank Transfer
EXP109621,1/21/2025,HR,Internet,Star Traders,259477,310353,Credit Card
EXP111582,10/23/2024,HR,Office Supplies,Global Systems,250547,137535,UPI
EXP121419,1/11/2025,Administration,Travel,Data Corp,71223,94458,Cash
EXP116563,1/16/2024,HR,Travel,ABC Pvt Ltd,296191,371059,UPI
EXP104563,12/20/2024,Finance,Internet,Tech Solutions,158124,183886,Cash
EXP109161,8/6/2024,IT,Internet,Prime Vendors,35982,40797,UPI
EXP103393,1/4/2025,HR,Utilities,ABC Pvt Ltd,35819,21921,Cash
EXP112471,9/17/2024,HR,Utilities,CloudNet,252577,335202,UPI
EXP111913,1/26/2024,Operation,Utilities,Urban Services,102386,99998,Credit Card
EXP123870,11/26/2024,HR,Travel,Data Corp,146306,137254,Cash
EXP114835,9/9/2024,Sales,Maintenance,Global Systems,69918,52865,Bank Transfer
EXP107589,6/17/2024,Sales,Internet,Bright Media,268382,150500,UPI
EXP120896,4/5/2024,Sales,Salary,Tech Solutions,130182,159143,Cash
EXP101804,4/6/2025,Administration,Marketing Campaign,CloudNet,122009,127643,Bank Transfer
EXP103643,6/10/2024,Marketing,Office Supplies,ABC Pvt Ltd,291399,432239,UPI
EXP121688,1/1/2024,Finance,Maintenance,Data Corp,249041,199654,UPI
EXP122726,4/25/2024,HR,Office Supplies,Global Systems,55006,68302,Credit Card
EXP101510,4/11/2024,IT,Utilities,Star Traders,297471,294776,Cash
EXP103592,4/17/2024,Administration,Office Supplies,Urban Services,268889,193979,Cash
EXP111044,8/4/2024,IT,Training,Bright Media,114672,107481,Credit Card
EXP121379,4/8/2024,Operation,Marketing Campaign,Urban Services,177262,252029,Credit Card
EXP124126,4/17/2025,Finance,Consulting,Data Corp,225520,218711,Credit Card
EXP110633,10/22/2024,Finance,Utilities,Tech Solutions,78187,79223,Cash
EXP105357,9/19/2024,Sales,Travel,Bright Media,52791,52739,Bank Transfer
EXP114076,4/2/2025,HR,Salary,Data Corp,205362,249635,Bank Transfer
EXP108196,3/26/2025,IT,Training,Bright Media,61925,56171,Bank Transfer
EXP114951,3/22/2025,Finance,Travel,Star Traders,20749,14969,Cash
EXP103789,5/9/2024,Sales,Utilities,Prime Vendors,76069,64494,UPI
EXP100752,3/24/2025,Finance,Maintenance,Urban Services,194442,236710,UPI
EXP123304,6/25/2024,Operation,Marketing Campaign,Global Systems,118220,72690,Credit Card
EXP113723,2/7/2024,Marketing,Utilities,ABC Pvt Ltd,297219,178037,Credit Card
EXP112093,12/23/2024,HR,Maintenance,Quick Supplies,37769,22236,Cash
EXP111060,8/19/2024,Operation,Software,Tech Solutions,52589,65094,UPI
EXP103282,11/1/2024,Administration,Internet,Bright Media,150695,215067,UPI
EXP124386,9/12/2024,Operation,Marketing Campaign,Tech Solutions,229570,117524,Cash
EXP107359,5/15/2025,Marketing,Salary,Global Systems,114663,127284,UPI
EXP120894,11/2/2024,Marketing,Travel,Star Traders,226554,314725,Cash
EXP119498,11/15/2024,Marketing,Software,Quick Supplies,215164,150049,Credit Card
EXP107339,10/25/2024,Marketing,Salary,Quick Supplies,143975,178448,Cash
EXP113222,1/10/2025,Sales,Office Supplies,ABC Pvt Ltd,189162,183137,Credit Card
EXP122745,10/5/2024,Marketing,Office Supplies,Star Traders,167695,221581,Cash
EXP100428,3/29/2024,Operation,Marketing Campaign,ABC Pvt Ltd,59043,40561,Cash
EXP108362,8/11/2024,Sales,Office Supplies,ABC Pvt Ltd,293479,298127,Credit Card
EXP124468,3/7/2024,HR,Travel,Global Systems,211624,189211,Bank Transfer
EXP100963,11/30/2024,Administration,Office Supplies,Tech Solutions,220330,170803,UPI
EXP108267,3/14/2025,Administration,Training,ABC Pvt Ltd,77658,104073,
EXP102541,1/20/2025,Finance,Consulting,Data Corp,162091,144490,Cash
EXP101822,3/1/2024,Administration,Maintenance,ABC Pvt Ltd,186396,106104,Bank Transfer
EXP103971,11/10/2024,Operation,Training,Data Corp,109460,73460,Bank Transfer
EXP108710,3/19/2024,HR,Consulting,Data Corp,22385,26815,Credit Card
EXP117790,5/8/2024,HR,Training,Quick Supplies,180181,123879,Cash
EXP107001,3/3/2024,HR,Travel,Urban Services,274743,152410,Credit Card
EXP108944,3/14/2024,Sales,Salary,Tech Solutions,158051,96848,Credit Card
EXP101512,6/9/2024,Administration,Utilities,Quick Supplies,187790,184916,UPI
EXP103710,10/23/2024,Operation,Software,Tech Solutions,215477,191048,Cash
EXP110977,4/12/2024,HR,Salary,Bright Media,151789,172801,UPI
EXP101103,8/19/2024,Marketing,Marketing Campaign,Prime Vendors,240849,149147,Bank Transfer
EXP115691,11/14/2024,Finance,Office Supplies,Urban Services,90508,83260,Bank Transfer
EXP119111,2/25/2025,Marketing,Utilities,Data Corp,29138,15001,Bank Transfer
EXP101747,1/16/2025,Finance,Utilities,Bright Media,58104,47667,Cash
EXP120359,11/27/2024,Operation,Salary,ABC Pvt Ltd,64873,93137,Credit Card
EXP100150,10/25/2024,HR,Marketing Campaign,Urban Services,98838,82367,Bank Transfer
EXP108377,6/9/2024,Marketing,Utilities,Data Corp,155262,208560,Credit Card
EXP122413,4/24/2025,HR,Marketing Campaign,ABC Pvt Ltd,197682,233726,Cash
EXP112551,6/21/2024,Finance,Salary,CloudNet,261122,311143,UPI
EXP114857,7/7/2024,IT,Maintenance,Bright Media,40519,54128,Cash
EXP100283,8/18/2024,Finance,Travel,CloudNet,118093,96196,Credit Card
EXP124367,12/4/2024,Marketing,Marketing Campaign,CloudNet,139273,202637,UPI
EXP102270,1/21/2024,IT,Consulting,Quick Supplies,255430,368981,Credit Card
EXP101818,1/14/2025,Operation,Consulting,CloudNet,197151,199163,Credit Card
EXP104156,4/30/2024,Marketing,Maintenance,Bright Media,71338,63361,Cash
